,Age,Activity,Arban
6590,50.0,1.14,1.0
6591,40.0,0.98,0.0
6592,40.0,1.02,1.0
6593,40.0,0.94,0.0
6594,30.0,0.92,1.0
6595,50.0,1.2,1.0
6596,40.0,0.9,1.0
6597,50.0,0.92,1.0
6598,50.0,1.04,0.0
6599,40.0,1.02,0.0
6600,40.0,0.98,0.0
6601,30.0,0.94,0.0
6602,40.0,0.96,1.0
6603,20.0,1.0,1.0
6604,30.0,1.04,1.0
6605,30.0,1.0,0.0
6606,30.0,0.96,0.0
6607,40.0,0.96,0.0
6608,30.0,1.02,1.0
6609,40.0,0.92,1.0
6610,30.0,0.84,1.0
6611,40.0,0.94,0.0
6612,40.0,1.02,0.0
6613,50.0,1.0,1.0
6614,30.0,0.82,0.0
6615,40.0,1.12,0.0
6616,50.0,1.16,1.0
6617,30.0,0.96,1.0
6618,40.0,0.92,1.0
6619,40.0,0.98,0.0
6620,50.0,0.94,1.0
6621,30.0,1.12,1.0
6622,40.0,1.08,0.0
6623,40.0,0.88,0.0
6624,40.0,1.08,0.0
6625,50.0,0.82,0.0
6626,30.0,0.88,0.0
6627,30.0,1.02,1.0
6628,40.0,0.96,1.0
6629,30.0,1.04,1.0
6630,30.0,1.14,0.0
6631,30.0,1.04,1.0
6632,30.0,1.1,0.0
6633,40.0,0.96,1.0
6634,40.0,0.92,1.0
6635,40.0,1.16,1.0
6636,40.0,0.8,1.0
6637,40.0,1.0,1.0
6638,50.0,0.92,1.0
6639,50.0,0.96,0.0
6640,40.0,0.92,1.0
6641,40.0,1.12,0.0
6642,30.0,1.08,1.0
6643,30.0,1.02,0.0
6644,50.0,1.04,0.0
6645,40.0,1.12,0.0
6646,40.0,0.88,1.0
6647,50.0,0.96,0.0
6648,30.0,1.06,0.0
6649,30.0,1.0,1.0
6650,40.0,1.12,0.0
6651,40.0,1.16,1.0
6652,30.0,0.92,1.0
6653,30.0,1.0,0.0
6654,30.0,1.0,1.0
6655,30.0,0.98,0.0
6656,30.0,1.16,1.0
6657,30.0,1.04,0.0
6658,30.0,1.0,1.0
6659,40.0,0.94,1.0
6660,40.0,0.84,0.0
6661,30.0,0.84,0.0
6662,40.0,0.88,1.0
6663,40.0,1.1,1.0
6664,30.0,1.22,1.0
6665,40.0,1.0,1.0
6666,30.0,0.92,0.0
6667,40.0,1.02,0.0
6668,30.0,0.94,1.0
6669,40.0,1.24,1.0
6670,40.0,0.96,1.0
6671,40.0,1.0,1.0
6672,40.0,1.12,1.0
6673,50.0,0.86,1.0
6674,30.0,0.88,0.0
6675,40.0,0.94,1.0
6676,30.0,0.88,1.0
6677,20.0,1.1,0.0
6678,30.0,0.88,1.0
6679,30.0,0.98,1.0
6680,40.0,0.92,1.0
6681,40.0,0.98,0.0
6682,50.0,1.12,1.0
6683,30.0,0.96,0.0
6684,30.0,1.1,0.0
6685,40.0,1.0,1.0
6686,40.0,1.14,0.0
6687,40.0,1.08,0.0
6688,40.0,0.88,1.0
6689,40.0,1.06,1.0
6690,30.0,1.0,0.0
6691,30.0,0.88,1.0
6692,40.0,0.94,1.0
6693,40.0,0.82,0.0
6694,40.0,1.0,0.0
6695,40.0,1.14,0.0
6696,50.0,0.84,1.0
6697,40.0,0.84,1.0
6698,30.0,1.04,0.0
6699,40.0,1.12,0.0
6700,40.0,1.12,1.0
6701,40.0,1.04,0.0
6702,30.0,1.0,1.0
6703,30.0,1.32,1.0
6704,40.0,0.96,0.0
6705,30.0,0.96,0.0
6706,40.0,1.02,1.0
6707,30.0,1.0,0.0
6708,30.0,1.0,1.0
6709,40.0,1.0,0.0
6710,40.0,0.92,0.0
6711,30.0,1.12,1.0
6712,40.0,1.0,1.0
6713,30.0,1.1,0.0
6714,40.0,1.0,1.0
6715,40.0,1.08,1.0
6716,40.0,1.24,0.0
6717,30.0,1.08,0.0
6718,40.0,1.1,1.0
6719,50.0,0.96,1.0
6720,40.0,1.14,0.0
6721,40.0,1.04,0.0
6722,40.0,1.08,0.0
6723,30.0,0.9,1.0
6724,50.0,1.02,0.0
6725,30.0,1.0,0.0
6726,40.0,0.92,1.0
6727,20.0,1.18,0.0
6728,40.0,0.9,0.0
6729,40.0,1.08,0.0
6730,30.0,1.1,0.0
6731,40.0,1.06,0.0
6732,30.0,1.0,1.0
6733,30.0,1.12,1.0
6734,50.0,1.0,0.0
6735,30.0,0.88,0.0
6736,30.0,0.96,1.0
6737,30.0,1.04,1.0
6738,40.0,1.1,0.0
6739,30.0,1.0,0.0
6740,30.0,1.0,0.0
6741,40.0,0.94,1.0
6742,40.0,1.04,1.0
6743,40.0,1.1,0.0
6744,40.0,0.98,1.0
6745,30.0,0.96,1.0
6746,40.0,1.24,1.0
6747,50.0,0.92,0.0
6748,40.0,0.92,1.0
6749,30.0,0.96,1.0
6750,40.0,1.12,1.0
6751,40.0,1.12,0.0
6752,40.0,0.84,1.0
6753,40.0,1.04,0.0
6754,30.0,0.96,0.0
6755,30.0,0.92,1.0
6756,20.0,0.86,1.0
6757,30.0,1.08,0.0
6758,50.0,0.92,1.0
6759,40.0,1.14,0.0
6760,40.0,1.08,1.0
6761,30.0,1.08,1.0
6762,50.0,1.14,1.0
6763,40.0,0.92,0.0
6764,40.0,1.04,0.0
6765,40.0,0.8,0.0
6766,20.0,1.12,0.0
6767,40.0,0.84,0.0
6768,20.0,1.14,0.0
6769,30.0,1.02,0.0
6770,40.0,0.88,1.0
6771,20.0,1.2,0.0
6772,40.0,1.08,1.0
6773,30.0,1.12,1.0
6774,30.0,1.04,0.0
6775,40.0,1.1,1.0
6776,30.0,0.92,0.0
6777,40.0,1.0,0.0
6778,20.0,0.96,0.0
6779,40.0,0.84,1.0
6780,50.0,0.8,1.0
6781,40.0,0.8,0.0
6782,50.0,0.92,0.0
6783,30.0,1.24,1.0
6784,40.0,1.18,0.0
6785,40.0,1.2,0.0
6786,50.0,1.04,0.0
6787,30.0,1.12,1.0
6788,40.0,1.08,0.0
6789,30.0,1.0,1.0
6790,50.0,1.04,1.0
6791,40.0,1.0,0.0
6792,30.0,1.0,0.0
6793,40.0,1.18,1.0
6794,20.0,0.96,0.0
6795,40.0,0.9,0.0
6796,30.0,0.94,1.0
6797,40.0,1.04,1.0
6798,30.0,1.1,0.0
6799,20.0,1.0,0.0
6800,40.0,1.16,0.0
6801,30.0,0.98,0.0
6802,40.0,1.04,1.0
6803,30.0,0.96,1.0
6804,30.0,1.16,0.0
6805,40.0,0.8,0.0
6806,40.0,1.3,0.0
6807,40.0,1.04,0.0
6808,40.0,1.04,0.0
6809,20.0,0.92,0.0
6810,40.0,0.88,1.0
6811,40.0,1.04,0.0
6812,30.0,0.96,0.0
6813,40.0,1.24,1.0
6814,30.0,0.88,0.0
6815,30.0,0.86,1.0
6816,30.0,1.04,0.0
6817,40.0,1.12,0.0
6818,30.0,1.2,0.0
6819,40.0,1.06,1.0
6820,40.0,1.0,0.0
6821,40.0,0.88,1.0
6822,50.0,0.96,1.0
6823,30.0,0.84,0.0
6824,40.0,0.96,1.0
6825,40.0,0.92,1.0
6826,30.0,1.0,1.0
6827,30.0,1.2,0.0
6828,40.0,0.84,0.0
6829,30.0,0.96,0.0
6830,40.0,0.92,1.0
6831,30.0,0.86,1.0
6832,40.0,1.1,1.0
6833,30.0,0.94,1.0
6834,40.0,0.94,1.0
6835,30.0,0.94,0.0
6836,30.0,0.82,1.0
6837,30.0,1.0,0.0
6838,50.0,1.06,0.0
6839,30.0,1.0,0.0
6840,40.0,1.0,0.0
6841,30.0,1.0,0.0
6842,50.0,1.04,0.0
6843,30.0,1.32,0.0
6844,30.0,1.0,1.0
6845,30.0,0.86,1.0
6846,30.0,1.04,1.0
6847,20.0,1.0,1.0
6848,30.0,1.1,0.0
6849,40.0,0.96,0.0
6850,40.0,0.9,0.0
6851,40.0,1.06,0.0
6852,40.0,0.94,0.0
6853,30.0,1.04,1.0
6854,40.0,0.96,0.0
6855,40.0,0.92,0.0
6856,30.0,0.9,1.0
6857,40.0,0.96,1.0
6858,40.0,1.16,1.0
6859,30.0,0.84,1.0
6860,40.0,0.92,1.0
6861,30.0,1.0,1.0
6862,30.0,1.04,0.0
6863,40.0,1.0,1.0
6864,40.0,0.96,1.0
6865,50.0,0.88,1.0
6866,30.0,0.92,0.0
6867,30.0,1.4,1.0
6868,50.0,1.12,0.0
6869,20.0,0.88,1.0
6870,50.0,1.0,0.0
6871,10.0,1.06,0.0
6872,40.0,0.94,1.0
6873,30.0,1.06,1.0
6874,40.0,1.0,0.0
6875,30.0,1.02,1.0
6876,40.0,0.88,1.0
6877,40.0,0.96,0.0
6878,30.0,1.08,0.0
6879,40.0,0.84,0.0
6880,30.0,0.98,1.0
6881,30.0,0.98,1.0
6882,30.0,1.0,0.0
6883,40.0,1.08,1.0
6884,50.0,1.04,1.0
6885,40.0,1.08,1.0
6886,20.0,0.88,1.0
6887,40.0,0.96,1.0
6888,40.0,1.04,1.0
6889,40.0,0.88,1.0
6890,30.0,0.92,0.0
6891,40.0,1.04,0.0
6892,30.0,1.02,1.0
6893,40.0,0.9,0.0
6894,30.0,1.18,0.0
6895,40.0,0.96,1.0
6896,30.0,1.12,1.0
6897,40.0,0.98,1.0
6898,50.0,1.08,0.0
6899,30.0,1.0,1.0
6900,40.0,0.96,0.0
6901,40.0,1.14,1.0
6902,30.0,0.96,0.0
6903,40.0,0.96,0.0
6904,40.0,1.2,0.0
6905,40.0,0.96,1.0
6906,30.0,0.88,1.0
6907,40.0,0.96,1.0
6908,40.0,1.02,1.0
6909,40.0,1.0,1.0
6910,40.0,0.94,0.0
6911,30.0,1.08,0.0
6912,40.0,1.08,1.0
6913,30.0,0.92,0.0
6914,40.0,1.02,0.0
6915,30.0,0.94,0.0
6916,30.0,0.92,1.0
6917,50.0,0.98,0.0
6918,30.0,1.04,0.0
6919,20.0,1.04,0.0
6920,30.0,1.08,0.0
6921,40.0,1.08,0.0
6922,40.0,1.22,0.0
6923,50.0,1.04,1.0
6924,40.0,1.24,1.0
6925,40.0,0.86,0.0
6926,50.0,1.06,0.0
6927,40.0,0.96,0.0
6928,40.0,0.92,0.0
6929,40.0,1.1,1.0
6930,40.0,1.08,0.0
6931,40.0,0.88,1.0
6932,30.0,0.98,1.0
6933,40.0,1.04,1.0
6934,30.0,0.96,1.0
6935,30.0,1.08,1.0
6936,30.0,1.0,0.0
6937,40.0,0.96,1.0
6938,40.0,0.84,0.0
6939,50.0,1.14,1.0
6940,30.0,0.92,1.0
6941,30.0,0.98,1.0
6942,40.0,1.12,0.0
6943,30.0,0.96,0.0
6944,30.0,1.18,1.0
6945,40.0,0.84,0.0
6946,40.0,0.84,1.0
6947,30.0,1.12,1.0
6948,40.0,1.04,1.0
6949,40.0,1.0,1.0
6950,50.0,1.06,1.0
6951,30.0,1.02,0.0
6952,30.0,1.12,0.0
6953,40.0,1.16,0.0
6954,30.0,1.04,0.0
6955,40.0,0.92,1.0
6956,40.0,1.0,0.0
6957,30.0,1.04,0.0
6958,50.0,1.0,1.0
6959,40.0,0.96,1.0
6960,40.0,0.98,1.0
6961,40.0,1.0,0.0
6962,50.0,1.14,0.0
6963,40.0,1.0,1.0
6964,20.0,0.92,1.0
6965,50.0,1.02,1.0
6966,40.0,0.96,0.0
6967,30.0,1.0,1.0
6968,40.0,1.0,0.0
6969,30.0,1.04,1.0
6970,40.0,0.92,1.0
6971,30.0,0.96,1.0
6972,50.0,0.96,0.0
6973,20.0,1.0,1.0
6974,20.0,1.12,0.0
6975,30.0,0.98,1.0
6976,30.0,0.84,1.0
6977,40.0,1.0,1.0
6978,40.0,1.04,1.0
6979,40.0,0.96,0.0
6980,30.0,0.92,1.0
6981,30.0,1.08,1.0
6982,30.0,1.18,1.0
6983,20.0,1.04,0.0
6984,40.0,1.04,0.0
6985,40.0,1.2,0.0
6986,40.0,1.14,1.0
6987,40.0,1.12,0.0
6988,30.0,0.92,0.0
6989,40.0,0.76,0.0
6990,30.0,0.84,0.0
6991,30.0,0.94,1.0
6992,40.0,1.02,1.0
6993,30.0,1.08,1.0
6994,30.0,1.14,0.0
6995,40.0,1.2,0.0
6996,50.0,1.06,0.0
6997,40.0,1.22,0.0
6998,40.0,1.0,1.0
6999,40.0,1.14,0.0
